Eine Konstante c (nur ganze Zahlen) eingeben:

Gefundene Loesungen:

[01320] x:    6  |  y:  128  |  z:   66
[01321] x:    6  |  y:  129  |  z:   65
[01322] x:    6  |  y:  130  |  z:   64
[01323] x:    6  |  y:  131  |  z:   63
[01324] x:    6  |  y:  132  |  z:   62
[01325] x:    6  |  y:  133  |  z:   61
[01326] x:    6  |  y:  134  |  z:   60
[01327] x:    6  |  y:  135  |  z:   59
[01328] x:    6  |  y:  136  |  z:   58
[01329] x:    6  |  y:  137  |  z:   57
[01330] x:    6  |  y:  138  |  z:   56
[01331] x:    6  |  y:  139  |  z:   55
[01332] x:    6  |  y:  140  |  z:   54
[01333] x:    6  |  y:  141  |  z:   53
[01334] x:    6  |  y:  142  |  z:   52
[01335] x:    6  |  y:  143  |  z:   51
[01336] x:    6  |  y:  144  |  z:   50
[01337] x:    6  |  y:  145  |  z:   49
[01338] x:    6  |  y:  146  |  z:   48
[01339] x:    6  |  y:  147  |  z:   47
[01340] x:    6  |  y:  148  |  z:   46
[01341] x:    6  |  y:  149  |  z:   45
[01342] x:    6  |  y:  150  |  z:   44
[01343] x:    6  |  y:  151  |  z:   43
[01344] x:    6  |  y:  152  |  z:   42
[01345] x:    6  |  y:  153  |  z:   41
[01346] x:    6  |  y:  154  |  z:   40
[01347] x:    6  |  y:  155  |  z:   39
[01348] x:    6  |  y:  156  |  z:   38
[01349] x:    6  |  y:  157  |  z:   37
[01350] x:    6  |  y:  158  |  z:   36
[01351] x:    6  |  y:  159  |  z:   35
[01352] x:    6  |  y:  160  |  z:   34
[01353] x:    6  |  y:  161  |  z:   33
[01354] x:    6  |  y:  162  |  z:   32
[01355] x:    6  |  y:  163  |  z:   31
[01356] x:    6  |  y:  164  |  z:   30
[01357] x:    6  |  y:  165  |  z:   29
[01358] x:    6  |  y:  166  |  z:   28
[01359] x:    6  |  y:  167  |  z:   27
[01360] x:    6  |  y:  168  |  z:   26
[01361] x:    6  |  y:  169  |  z:   25
[01362] x:    6  |  y:  170  |  z:   24
[01363] x:    6  |  y:  171  |  z:   23
[01364] x:    6  |  y:  172  |  z:   22
[01365] x:    6  |  y:  173  |  z:   21
[01366] x:    6  |  y:  174  |  z:   20
[01367] x:    6  |  y:  175  |  z:   19
[01368] x:    6  |  y:  176  |  z:   18
[01369] x:    6  |  y:  177  |  z:   17
[01370] x:    6  |  y:  178  |  z:   16
[01371] x:    6  |  y:  179  |  z:   15
[01372] x:    6  |  y:  180  |  z:   14
[01373] x:    6  |  y:  181  |  z:   13
[01374] x:    6  |  y:  182  |  z:   12
[01375] x:    6  |  y:  183  |  z:   11
[01376] x:    6  |  y:  184  |  z:   10
[01377] x:    6  |  y:  185  |  z:    9
[01378] x:    6  |  y:  186  |  z:    8
[01379] x:    6  |  y:  187  |  z:    7
[01380] x:    6  |  y:  188  |  z:    6
[01381] x:    6  |  y:  189  |  z:    5
[01382] x:    6  |  y:  190  |  z:    4
[01383] x:    6  |  y:  191  |  z:    3
[01384] x:    6  |  y:  192  |  z:    2
[01385] x:    6  |  y:  193  |  z:    1
[01386] x:    6  |  y:  194  |  z:    0
[01387] x:    7  |  y:    0  |  z:  193
[01388] x:    7  |  y:    1  |  z:  192
[01389] x:    7  |  y:    2  |  z:  191
[01390] x:    7  |  y:    3  |  z:  190
[01391] x:    7  |  y:    4  |  z:  189
[01392] x:    7  |  y:    5  |  z:  188
[01393] x:    7  |  y:    6  |  z:  187
[01394] x:    7  |  y:    7  |  z:  186
[01395] x:    7  |  y:    8  |  z:  185
[01396] x:    7  |  y:    9  |  z:  184
[01397] x:    7  |  y:   10  |  z:  183
[01398] x:    7  |  y:   11  |  z:  182
[01399] x:    7  |  y:   12  |  z:  181
[01400] x:    7  |  y:   13  |  z:  180
[01401] x:    7  |  y:   14  |  z:  179
[01402] x:    7  |  y:   15  |  z:  178
[01403] x:    7  |  y:   16  |  z:  177
[01404] x:    7  |  y:   17  |  z:  176
[01405] x:    7  |  y:   18  |  z:  175
[01406] x:    7  |  y:   19  |  z:  174
[01407] x:    7  |  y:   20  |  z:  173
[01408] x:    7  |  y:   21  |  z:  172
[01409] x:    7  |  y:   22  |  z:  171
[01410] x:    7  |  y:   23  |  z:  170
[01411] x:    7  |  y:   24  |  z:  169
[01412] x:    7  |  y:   25  |  z:  168
[01413] x:    7  |  y:   26  |  z:  167
[01414] x:    7  |  y:   27  |  z:  166
[01415] x:    7  |  y:   28  |  z:  165
[01416] x:    7  |  y:   29  |  z:  164
[01417] x:    7  |  y:   30  |  z:  163
[01418] x:    7  |  y:   31  |  z:  162
[01419] x:    7  |  y:   32  |  z:  161
[01420] x:    7  |  y:   33  |  z:  160
[01421] x:    7  |  y:   34  |  z:  159
[01422] x:    7  |  y:   35  |  z:  158
[01423] x:    7  |  y:   36  |  z:  157
[01424] x:    7  |  y:   37  |  z:  156
[01425] x:    7  |  y:   38  |  z:  155
[01426] x:    7  |  y:   39  |  z:  154
[01427] x:    7  |  y:   40  |  z:  153
[01428] x:    7  |  y:   41  |  z:  152
[01429] x:    7  |  y:   42  |  z:  151
[01430] x:    7  |  y:   43  |  z:  150
[01431] x:    7  |  y:   44  |  z:  149
[01432] x:    7  |  y:   45  |  z:  148
[01433] x:    7  |  y:   46  |  z:  147
[01434] x:    7  |  y:   47  |  z:  146
[01435] x:    7  |  y:   48  |  z:  145
[01436] x:    7  |  y:   49  |  z:  144
[01437] x:    7  |  y:   50  |  z:  143
[01438] x:    7  |  y:   51  |  z:  142
[01439] x:    7  |  y:   52  |  z:  141
[01440] x:    7  |  y:   53  |  z:  140
[01441] x:    7  |  y:   54  |  z:  139
[01442] x:    7  |  y:   55  |  z:  138
[01443] x:    7  |  y:   56  |  z:  137
[01444] x:    7  |  y:   57  |  z:  136
[01445] x:    7  |  y:   58  |  z:  135
[01446] x:    7  |  y:   59  |  z:  134
[01447] x:    7  |  y:   60  |  z:  133
[01448] x:    7  |  y:   61  |  z:  132
[01449] x:    7  |  y:   62  |  z:  131
[01450] x:    7  |  y:   63  |  z:  130
[01451] x:    7  |  y:   64  |  z:  129
[01452] x:    7  |  y:   65  |  z:  128
[01453] x:    7  |  y:   66  |  z:  127
[01454] x:    7  |  y:   67  |  z:  126
[01455] x:    7  |  y:   68  |  z:  125
[01456] x:    7  |  y:   69  |  z:  124
[01457] x:    7  |  y:   70  |  z:  123
[01458] x:    7  |  y:   71  |  z:  122
[01459] x:    7  |  y:   72  |  z:  121
[01460] x:    7  |  y:   73  |  z:  120
[01461] x:    7  |  y:   74  |  z:  119
[01462] x:    7  |  y:   75  |  z:  118
[01463] x:    7  |  y:   76  |  z:  117
[01464] x:    7  |  y:   77  |  z:  116
[01465] x:    7  |  y:   78  |  z:  115
[01466] x:    7  |  y:   79  |  z:  114
[01467] x:    7  |  y:   80  |  z:  113
[01468] x:    7  |  y:   81  |  z:  112
[01469] x:    7  |  y:   82  |  z:  111
[01470] x:    7  |  y:   83  |  z:  110
[01471] x:    7  |  y:   84  |  z:  109
[01472] x:    7  |  y:   85  |  z:  108
[01473] x:    7  |  y:   86  |  z:  107
[01474] x:    7  |  y:   87  |  z:  106
[01475] x:    7  |  y:   88  |  z:  105
[01476] x:    7  |  y:   89  |  z:  104
[01477] x:    7  |  y:   90  |  z:  103
[01478] x:    7  |  y:   91  |  z:  102
[01479] x:    7  |  y:   92  |  z:  101
[01480] x:    7  |  y:   93  |  z:  100
[01481] x:    7  |  y:   94  |  z:   99
[01482] x:    7  |  y:   95  |  z:   98
[01483] x:    7  |  y:   96  |  z:   97
[01484] x:    7  |  y:   97  |  z:   96
[01485] x:    7  |  y:   98  |  z:   95
[01486] x:    7  |  y:   99  |  z:   94
[01487] x:    7  |  y:  100  |  z:   93
[01488] x:    7  |  y:  101  |  z:   92
[01489] x:    7  |  y:  102  |  z:   91
[01490] x:    7  |  y:  103  |  z:   90
[01491] x:    7  |  y:  104  |  z:   89
[01492] x:    7  |  y:  105  |  z:   88
[01493] x:    7  |  y:  106  |  z:   87
[01494] x:    7  |  y:  107  |  z:   86
[01495] x:    7  |  y:  108  |  z:   85
[01496] x:    7  |  y:  109  |  z:   84
[01497] x:    7  |  y:  110  |  z:   83
[01498] x:    7  |  y:  111  |  z:   82
[01499] x:    7  |  y:  112  |  z:   81
[01500] x:    7  |  y:  113  |  z:   80
[01501] x:    7  |  y:  114  |  z:   79
[01502] x:    7  |  y:  115  |  z:   78
[01503] x:    7  |  y:  116  |  z:   77
[01504] x:    7  |  y:  117  |  z:   76
[01505] x:    7  |  y:  118  |  z:   75
[01506] x:    7  |  y:  119  |  z:   74
[01507] x:    7  |  y:  120  |  z:   73
[01508] x:    7  |  y:  121  |  z:   72
[01509] x:    7  |  y:  122  |  z:   71
[01510] x:    7  |  y:  123  |  z:   70
[01511] x:    7  |  y:  124  |  z:   69
[01512] x:    7  |  y:  125  |  z:   68
[01513] x:    7  |  y:  126  |  z:   67
[01514] x:    7  |  y:  127  |  z:   66
[01515] x:    7  |  y:  128  |  z:   65
[01516] x:    7  |  y:  129  |  z:   64
[01517] x:    7  |  y:  130  |  z:   63
[01518] x:    7  |  y:  131  |  z:   62
[01519] x:    7  |  y:  132  |  z:   61
[01520] x:    7  |  y:  133  |  z:   60
[01521] x:    7  |  y:  134  |  z:   59
[01522] x:    7  |  y:  135  |  z:   58
[01523] x:    7  |  y:  136  |  z:   57
[01524] x:    7  |  y:  137  |  z:   56
[01525] x:    7  |  y:  138  |  z:   55
[01526] x:    7  |  y:  139  |  z:   54
[01527] x:    7  |  y:  140  |  z:   53
[01528] x:    7  |  y:  141  |  z:   52
[01529] x:    7  |  y:  142  |  z:   51
[01530] x:    7  |  y:  143  |  z:   50
[01531] x:    7  |  y:  144  |  z:   49
[01532] x:    7  |  y:  145  |  z:   48
[01533] x:    7  |  y:  146  |  z:   47
[01534] x:    7  |  y:  147  |  z:   46
[01535] x:    7  |  y:  148  |  z:   45
[01536] x:    7  |  y:  149  |  z:   44
[01537] x:    7  |  y:  150  |  z:   43
[01538] x:    7  |  y:  151  |  z:   42
[01539] x:    7  |  y:  152  |  z:   41
[01540] x:    7  |  y:  153  |  z:   40
[01541] x:    7  |  y:  154  |  z:   39
[01542] x:    7  |  y:  155  |  z:   38
[01543] x:    7  |  y:  156  |  z:   37
[01544] x:    7  |  y:  157  |  z:   36
[01545] x:    7  |  y:  158  |  z:   35
[01546] x:    7  |  y:  159  |  z:   34
[01547] x:    7  |  y:  160  |  z:   33
[01548] x:    7  |  y:  161  |  z:   32
[01549] x:    7  |  y:  162  |  z:   31
[01550] x:    7  |  y:  163  |  z:   30
[01551] x:    7  |  y:  164  |  z:   29
[01552] x:    7  |  y:  165  |  z:   28
[01553] x:    7  |  y:  166  |  z:   27
[01554] x:    7  |  y:  167  |  z:   26
[01555] x:    7  |  y:  168  |  z:   25
[01556] x:    7  |  y:  169  |  z:   24
[01557] x:    7  |  y:  170  |  z:   23
[01558] x:    7  |  y:  171  |  z:   22
[01559] x:    7  |  y:  172  |  z:   21
[01560] x:    7  |  y:  173  |  z:   20
[01561] x:    7  |  y:  174  |  z:   19
[01562] x:    7  |  y:  175  |  z:   18
[01563] x:    7  |  y:  176  |  z:   17
[01564] x:    7  |  y:  177  |  z:   16
[01565] x:    7  |  y:  178  |  z:   15
[01566] x:    7  |  y:  179  |  z:   14
[01567] x:    7  |  y:  180  |  z:   13
[01568] x:    7  |  y:  181  |  z:   12
[01569] x:    7  |  y:  182  |  z:   11
[01570] x:    7  |  y:  183  |  z:   10
[01571] x:    7  |  y:  184  |  z:    9
[01572] x:    7  |  y:  185  |  z:    8
[01573] x:    7  |  y:  186  |  z:    7
[01574] x:    7  |  y:  187  |  z:    6
[01575] x:    7  |  y:  188  |  z:    5
[01576] x:    7  |  y:  189  |  z:    4
[01577] x:    7  |  y:  190  |  z:    3
[01578] x:    7  |  y:  191  |  z:    2
[01579] x:    7  |  y:  192  |  z:    1
[01580] x:    7  |  y:  193  |  z:    0
[01581] x:    8  |  y:    0  |  z:  192
[01582] x:    8  |  y:    1  |  z:  191
[01583] x:    8  |  y:    2  |  z:  190
[01584] x:    8  |  y:    3  |  z:  189
[01585] x:    8  |  y:    4  |  z:  188
[01586] x:    8  |  y:    5  |  z:  187
[01587] x:    8  |  y:    6  |  z:  186
[01588] x:    8  |  y:    7  |  z:  185
[01589] x:    8  |  y:    8  |  z:  184
[01590] x:    8  |  y:    9  |  z:  183
[01591] x:    8  |  y:   10  |  z:  182
[01592] x:    8  |  y:   11  |  z:  181
[01593] x:    8  |  y:   12  |  z:  180
[01594] x:    8  |  y:   13  |  z:  179
[01595] x:    8  |  y:   14  |  z:  178
[01596] x:    8  |  y:   15  |  z:  177
[01597] x:    8  |  y:   16  |  z:  176
[01598] x:    8  |  y:   17  |  z:  175
[01599] x:    8  |  y:   18  |  z:  174
[01600] x:    8  |  y:   19  |  z:  173
[01601] x:    8  |  y:   20  |  z:  172
[01602] x:    8  |  y:   21  |  z:  171
[01603] x:    8  |  y:   22  |  z:  170
[01604] x:    8  |  y:   23  |  z:  169
[01605] x:    8  |  y:   24  |  z:  168
[01606] x:    8  |  y:   25  |  z:  167
[01607] x:    8  |  y:   26  |  z:  166
[01608] x:    8  |  y:   27  |  z:  165
[01609] x:    8  |  y:   28  |  z:  164
[01610] x:    8  |  y:   29  |  z:  163
[01611] x:    8  |  y:   30  |  z:  162
[01612] x:    8  |  y:   31  |  z:  161
[01613] x:    8  |  y:   32  |  z:  160
[01614] x:    8  |  y:   33  |  z:  159
[01615] x:    8  |  y:   34  |  z:  158
[01616] x:    8  |  y:   35  |  z:  157
[01617] x:    8  |  y:   36  |  z:  156
[01618] x:    8  |  y:   37  |  z:  155
[01619] x:    8  |  y:   38  |  z:  154
[01620] x:    8  |  y:   39  |  z:  153
[01621] x:    8  |  y:   40  |  z:  152
[01622] x:    8  |  y:   41  |  z:  151
[01623] x:    8  |  y:   42  |  z:  150
[01624] x:    8  |  y:   43  |  z:  149
[01625] x:    8  |  y:   44  |  z:  148
[01626] x:    8  |  y:   45  |  z:  147
[01627] x:    8  |  y:   46  |  z:  146
[01628] x:    8  |  y:   47  |  z:  145
[01629] x:    8  |  y:   48  |  z:  144
[01630] x:    8  |  y:   49  |  z:  143
[01631] x:    8  |  y:   50  |  z:  142
[01632] x:    8  |  y:   51  |  z:  141
[01633] x:    8  |  y:   52  |  z:  140
[01634] x:    8  |  y:   53  |  z:  139
[01635] x:    8  |  y:   54  |  z:  138
[01636] x:    8  |  y:   55  |  z:  137
[01637] x:    8  |  y:   56  |  z:  136
[01638] x:    8  |  y:   57  |  z:  135
[01639] x:    8  |  y:   58  |  z:  134
[01640] x:    8  |  y:   59  |  z:  133
[01641] x:    8  |  y:   60  |  z:  132
[01642] x:    8  |  y:   61  |  z:  131
[01643] x:    8  |  y:   62  |  z:  130
[01644] x:    8  |  y:   63  |  z:  129
[01645] x:    8  |  y:   64  |  z:  128
[01646] x:    8  |  y:   65  |  z:  127
[01647] x:    8  |  y:   66  |  z:  126
[01648] x:    8  |  y:   67  |  z:  125
[01649] x:    8  |  y:   68  |  z:  124
[01650] x:    8  |  y:   69  |  z:  123
[01651] x:    8  |  y:   70  |  z:  122
[01652] x:    8  |  y:   71  |  z:  121
[01653] x:    8  |  y:   72  |  z:  120
[01654] x:    8  |  y:   73  |  z:  119
[01655] x:    8  |  y:   74  |  z:  118
[01656] x:    8  |  y:   75  |  z:  117
[01657] x:    8  |  y:   76  |  z:  116
[01658] x:    8  |  y:   77  |  z:  115
[01659] x:    8  |  y:   78  |  z:  114
[01660] x:    8  |  y:   79  |  z:  113
[01661] x:    8  |  y:   80  |  z:  112
[01662] x:    8  |  y:   81  |  z:  111
[01663] x:    8  |  y:   82  |  z:  110
[01664] x:    8  |  y:   83  |  z:  109
[01665] x:    8  |  y:   84  |  z:  108
[01666] x:    8  |  y:   85  |  z:  107
[01667] x:    8  |  y:   86  |  z:  106
[01668] x:    8  |  y:   87  |  z:  105
[01669] x:    8  |  y:   88  |  z:  104
[01670] x:    8  |  y:   89  |  z:  103
[01671] x:    8  |  y:   90  |  z:  102
[01672] x:    8  |  y:   91  |  z:  101
[01673] x:    8  |  y:   92  |  z:  100
[01674] x:    8  |  y:   93  |  z:   99
[01675] x:    8  |  y:   94  |  z:   98
[01676] x:    8  |  y:   95  |  z:   97
[01677] x:    8  |  y:   96  |  z:   96
[01678] x:    8  |  y:   97  |  z:   95
[01679] x:    8  |  y:   98  |  z:   94
[01680] x:    8  |  y:   99  |  z:   93
[01681] x:    8  |  y:  100  |  z:   92
[01682] x:    8  |  y:  101  |  z:   91
[01683] x:    8  |  y:  102  |  z:   90
[01684] x:    8  |  y:  103  |  z:   89
[01685] x:    8  |  y:  104  |  z:   88
[01686] x:    8  |  y:  105  |  z:   87
[01687] x:    8  |  y:  106  |  z:   86
[01688] x:    8  |  y:  107  |  z:   85
[01689] x:    8  |  y:  108  |  z:   84
[01690] x:    8  |  y:  109  |  z:   83
[01691] x:    8  |  y:  110  |  z:   82
[01692] x:    8  |  y:  111  |  z:   81
[01693] x:    8  |  y:  112  |  z:   80
[01694] x:    8  |  y:  113  |  z:   79
[01695] x:    8  |  y:  114  |  z:   78
[01696] x:    8  |  y:  115  |  z:   77
[01697] x:    8  |  y:  116  |  z:   76
[01698] x:    8  |  y:  117  |  z:   75
[01699] x:    8  |  y:  118  |  z:   74
[01700] x:    8  |  y:  119  |  z:   73
[01701] x:    8  |  y:  120  |  z:   72
[01702] x:    8  |  y:  121  |  z:   71
[01703] x:    8  |  y:  122  |  z:   70
[01704] x:    8  |  y:  123  |  z:   69
[01705] x:    8  |  y:  124  |  z:   68
[01706] x:    8  |  y:  125  |  z:   67
[01707] x:    8  |  y:  126  |  z:   66
[01708] x:    8  |  y:  127  |  z:   65
[01709] x:    8  |  y:  128  |  z:   64
[01710] x:    8  |  y:  129  |  z:   63
[01711] x:    8  |  y:  130  |  z:   62
[01712] x:    8  |  y:  131  |  z:   61
[01713] x:    8  |  y:  132  |  z:   60
[01714] x:    8  |  y:  133  |  z:   59
[01715] x:    8  |  y:  134  |  z:   58
[01716] x:    8  |  y:  135  |  z:   57
[01717] x:    8  |  y:  136  |  z:   56
[01718] x:    8  |  y:  137  |  z:   55
[01719] x:    8  |  y:  138  |  z:   54
[01720] x:    8  |  y:  139  |  z:   53
[01721] x:    8  |  y:  140  |  z:   52
[01722] x:    8  |  y:  141  |  z:   51
[01723] x:    8  |  y:  142  |  z:   50
[01724] x:    8  |  y:  143  |  z:   49
[01725] x:    8  |  y:  144  |  z:   48
[01726] x:    8  |  y:  145  |  z:   47
[01727] x:    8  |  y:  146  |  z:   46
[01728] x:    8  |  y:  147  |  z:   45
[01729] x:    8  |  y:  148  |  z:   44
[01730] x:    8  |  y:  149  |  z:   43
[01731] x:    8  |  y:  150  |  z:   42
[01732] x:    8  |  y:  151  |  z:   41
[01733] x:    8  |  y:  152  |  z:   40
[01734] x:    8  |  y:  153  |  z:   39
[01735] x:    8  |  y:  154  |  z:   38
[01736] x:    8  |  y:  155  |  z:   37
[01737] x:    8  |  y:  156  |  z:   36
[01738] x:    8  |  y:  157  |  z:   35
[01739] x:    8  |  y:  158  |  z:   34
[01740] x:    8  |  y:  159  |  z:   33
[01741] x:    8  |  y:  160  |  z:   32
[01742] x:    8  |  y:  161  |  z:   31
[01743] x:    8  |  y:  162  |  z:   30
[01744] x:    8  |  y:  163  |  z:   29
[01745] x:    8  |  y:  164  |  z:   28
[01746] x:    8  |  y:  165  |  z:   27
[01747] x:    8  |  y:  166  |  z:   26
[01748] x:    8  |  y:  167  |  z:   25
[01749] x:    8  |  y:  168  |  z:   24
[01750] x:    8  |  y:  169  |  z:   23
[01751] x:    8  |  y:  170  |  z:   22
[01752] x:    8  |  y:  171  |  z:   21
[01753] x:    8  |  y:  172  |  z:   20
[01754] x:    8  |  y:  173  |  z:   19
[01755] x:    8  |  y:  174  |  z:   18
[01756] x:    8  |  y:  175  |  z:   17
[01757] x:    8  |  y:  176  |  z:   16
[01758] x:    8  |  y:  177  |  z:   15
[01759] x:    8  |  y:  178  |  z:   14
[01760] x:    8  |  y:  179  |  z:   13
[01761] x:    8  |  y:  180  |  z:   12
[01762] x:    8  |  y:  181  |  z:   11
[01763] x:    8  |  y:  182  |  z:   10
[01764] x:    8  |  y:  183  |  z:    9
[01765] x:    8  |  y:  184  |  z:    8
[01766] x:    8  |  y:  185  |  z:    7
[01767] x:    8  |  y:  186  |  z:    6
[01768] x:    8  |  y:  187  |  z:    5
[01769] x:    8  |  y:  188  |  z:    4
[01770] x:    8  |  y:  189  |  z:    3
[01771] x:    8  |  y:  190  |  z:    2
[01772] x:    8  |  y:  191  |  z:    1
[01773] x:    8  |  y:  192  |  z:    0
[01774] x:    9  |  y:    0  |  z:  191
[01775] x:    9  |  y:    1  |  z:  190
[01776] x:    9  |  y:    2  |  z:  189
[01777] x:    9  |  y:    3  |  z:  188
[01778] x:    9  |  y:    4  |  z:  187
[01779] x:    9  |  y:    5  |  z:  186
[01780] x:    9  |  y:    6  |  z:  185
[01781] x:    9  |  y:    7  |  z:  184
[01782] x:    9  |  y:    8  |  z:  183
[01783] x:    9  |  y:    9  |  z:  182
[01784] x:    9  |  y:   10  |  z:  181
[01785] x:    9  |  y:   11  |  z:  180
[01786] x:    9  |  y:   12  |  z:  179
[01787] x:    9  |  y:   13  |  z:  178
[01788] x:    9  |  y:   14  |  z:  177
[01789] x:    9  |  y:   15  |  z:  176
[01790] x:    9  |  y:   16  |  z:  175
[01791] x:    9  |  y:   17  |  z:  174
[01792] x:    9  |  y:   18  |  z:  173
[01793] x:    9  |  y:   19  |  z:  172
[01794] x:    9  |  y:   20  |  z:  171
[01795] x:    9  |  y:   21  |  z:  170
[01796] x:    9  |  y:   22  |  z:  169
[01797] x:    9  |  y:   23  |  z:  168
[01798] x:    9  |  y:   24  |  z:  167
[01799] x:    9  |  y:   25  |  z:  166
[01800] x:    9  |  y:   26  |  z:  165
[01801] x:    9  |  y:   27  |  z:  164
[01802] x:    9  |  y:   28  |  z:  163
[01803] x:    9  |  y:   29  |  z:  162
[01804] x:    9  |  y:   30  |  z:  161
[01805] x:    9  |  y:   31  |  z:  160
[01806] x:    9  |  y:   32  |  z:  159
[01807] x:    9  |  y:   33  |  z:  158
[01808] x:    9  |  y:   34  |  z:  157
[01809] x:    9  |  y:   35  |  z:  156
[01810] x:    9  |  y:   36  |  z:  155
[01811] x:    9  |  y:   37  |  z:  154
[01812] x:    9  |  y:   38  |  z:  153
[01813] x:    9  |  y:   39  |  z:  152
[01814] x:    9  |  y:   40  |  z:  151
[01815] x:    9  |  y:   41  |  z:  150
[01816] x:    9  |  y:   42  |  z:  149
[01817] x:    9  |  y:   43  |  z:  148
[01818] x:    9  |  y:   44  |  z:  147
[01819] x:    9  |  y:   45  |  z:  146
[01820] x:    9  |  y:   46  |  z:  145
[01821] x:    9  |  y:   47  |  z:  144
[01822] x:    9  |  y:   48  |  z:  143
[01823] x:    9  |  y:   49  |  z:  142
[01824] x:    9  |  y:   50  |  z:  141
[01825] x:    9  |  y:   51  |  z:  140
[01826] x:    9  |  y:   52  |  z:  139
[01827] x:    9  |  y:   53  |  z:  138
[01828] x:    9  |  y:   54  |  z:  137
[01829] x:    9  |  y:   55  |  z:  136
[01830] x:    9  |  y:   56  |  z:  135
[01831] x:    9  |  y:   57  |  z:  134
[01832] x:    9  |  y:   58  |  z:  133
[01833] x:    9  |  y:   59  |  z:  132
[01834] x:    9  |  y:   60  |  z:  131
[01835] x:    9  |  y:   61  |  z:  130
[01836] x:    9  |  y:   62  |  z:  129
[01837] x:    9  |  y:   63  |  z:  128
[01838] x:    9  |  y:   64  |  z:  127
[01839] x:    9  |  y:   65  |  z:  126
[01840] x:    9  |  y:   66  |  z:  125
[01841] x:    9  |  y:   67  |  z:  124
[01842] x:    9  |  y:   68  |  z:  123
[01843] x:    9  |  y:   69  |  z:  122
[01844] x:    9  |  y:   70  |  z:  121
[01845] x:    9  |  y:   71  |  z:  120
[01846] x:    9  |  y:   72  |  z:  119
[01847] x:    9  |  y:   73  |  z:  118
[01848] x:    9  |  y:   74  |  z:  117
[01849] x:    9  |  y:   75  |  z:  116
[01850] x:    9  |  y:   76  |  z:  115
[01851] x:    9  |  y:   77  |  z:  114
[01852] x:    9  |  y:   78  |  z:  113
[01853] x:    9  |  y:   79  |  z:  112
[01854] x:    9  |  y:   80  |  z:  111
[01855] x:    9  |  y:   81  |  z:  110
[01856] x:    9  |  y:   82  |  z:  109
[01857] x:    9  |  y:   83  |  z:  108
[01858] x:    9  |  y:   84  |  z:  107
[01859] x:    9  |  y:   85  |  z:  106
[01860] x:    9  |  y:   86  |  z:  105
[01861] x:    9  |  y:   87  |  z:  104
[01862] x:    9  |  y:   88  |  z:  103
[01863] x:    9  |  y:   89  |  z:  102
[01864] x:    9  |  y:   90  |  z:  101
[01865] x:    9  |  y:   91  |  z:  100
[01866] x:    9  |  y:   92  |  z:   99
[01867] x:    9  |  y:   93  |  z:   98
[01868] x:    9  |  y:   94  |  z:   97
[01869] x:    9  |  y:   95  |  z:   96
[01870] x:    9  |  y:   96  |  z:   95
[01871] x:    9  |  y:   97  |  z:   94
[01872] x:    9  |  y:   98  |  z:   93
[01873] x:    9  |  y:   99  |  z:   92
[01874] x:    9  |  y:  100  |  z:   91
[01875] x:    9  |  y:  101  |  z:   90
[01876] x:    9  |  y:  102  |  z:   89
[01877] x:    9  |  y:  103  |  z:   88
[01878] x:    9  |  y:  104  |  z:   87
[01879] x:    9  |  y:  105  |  z:   86
[01880] x:    9  |  y:  106  |  z:   85
[01881] x:    9  |  y:  107  |  z:   84
[01882] x:    9  |  y:  108  |  z:   83
[01883] x:    9  |  y:  109  |  z:   82
[01884] x:    9  |  y:  110  |  z:   81
[01885] x:    9  |  y:  111  |  z:   80
[01886] x:    9  |  y:  112  |  z:   79
[01887] x:    9  |  y:  113  |  z:   78
[01888] x:    9  |  y:  114  |  z:   77
[01889] x:    9  |  y:  115  |  z:   76
[01890] x:    9  |  y:  116  |  z:   75
[01891] x:    9  |  y:  117  |  z:   74
[01892] x:    9  |  y:  118  |  z:   73
[01893] x:    9  |  y:  119  |  z:   72
[01894] x:    9  |  y:  120  |  z:   71
[01895] x:    9  |  y:  121  |  z:   70
[01896] x:    9  |  y:  122  |  z:   69
[01897] x:    9  |  y:  123  |  z:   68
[01898] x:    9  |  y:  124  |  z:   67
[01899] x:    9  |  y:  125  |  z:   66
[01900] x:    9  |  y:  126  |  z:   65
[01901] x:    9  |  y:  127  |  z:   64
[01902] x:    9  |  y:  128  |  z:   63
[01903] x:    9  |  y:  129  |  z:   62
[01904] x:    9  |  y:  130  |  z:   61
[01905] x:    9  |  y:  131  |  z:   60
[01906] x:    9  |  y:  132  |  z:   59
[01907] x:    9  |  y:  133  |  z:   58
[01908] x:    9  |  y:  134  |  z:   57
[01909] x:    9  |  y:  135  |  z:   56
[01910] x:    9  |  y:  136  |  z:   55
[01911] x:    9  |  y:  137  |  z:   54
[01912] x:    9  |  y:  138  |  z:   53
[01913] x:    9  |  y:  139  |  z:   52
[01914] x:    9  |  y:  140  |  z:   51
[01915] x:    9  |  y:  141  |  z:   50
[01916] x:    9  |  y:  142  |  z:   49
[01917] x:    9  |  y:  143  |  z:   48
[01918] x:    9  |  y:  144  |  z:   47
[01919] x:    9  |  y:  145  |  z:   46
[01920] x:    9  |  y:  146  |  z:   45
[01921] x:    9  |  y:  147  |  z:   44
[01922] x:    9  |  y:  148  |  z:   43
[01923] x:    9  |  y:  149  |  z:   42
[01924] x:    9  |  y:  150  |  z:   41
[01925] x:    9  |  y:  151  |  z:   40
[01926] x:    9  |  y:  152  |  z:   39
